,target,text,time,sia_positive,sia_negative,sia_neutral,sia_compound
138,1,"RT @DrDeJarnett: Wildfire smoke threatens health. Harmful particles in the smoke can lodge deep in the lungs and pose serious health risks,\xe2\x80\xa6'",10/29/2019 22:34,0.0,0.163,0.837,-0.4404
139,1,@Chris_Chmura @verizon Offer extended to those impacted by Getty Fire as well. Check https://t.co/a3I2q0iT2r for Ve\xe2\x80\xa6 https://t.co/xQ54WREg7g',10/29/2019 22:34,0.108,0.123,0.769,-0.0772
140,1,RT @LAist: 1/ ICYMI because of the Getty Fire: Something happened that could radically change criminal justice in LA County. Former San Fra\xe2\x80\xa6',10/29/2019 22:34,0.116,0.199,0.685,-0.34
141,1,80 MH tonight - https://t.co/wAtoqM6yHd',10/29/2019 22:34,0.0,0.0,1.0,0.0
142,1,RT @KEvaMD13: @Kenwhite4444 It\xe2\x80\x99s absurd. I just read a quip they are looking at electrical lines as a source of the Getty fire. How conveni\xe2\x80\xa6',10/29/2019 22:34,0.0,0.103,0.897,-0.34
143,1,A Getty update about the #GettyFire https://t.co/attpaLazw7',10/29/2019 22:32,0.0,0.0,1.0,0.0
144,1,"""Extreme"" fire warning issued as Santa Ana winds expected to pick up to 80 mph over next three days #GettyFire\xe2\x80\xa6 https://t.co/lXYgSzvFxg'",10/29/2019 22:31,0.0,0.202,0.798,-0.5859
145,1,"Stay vigilant folks - the #GettyFire isn't over yet -&gt; Getty Fire update: 12 homes destroyed, 5 damaged, containmen\xe2\x80\xa6 https://t.co/lSZMc9xm1H""",10/29/2019 22:31,0.07,0.351,0.579,-0.7783
146,1,"NOW on @NBCNightlyNews: @LesterHoltNBC is in Los Angeles, where firefighters are continuing to fight the Getty Fire\xe2\x80\xa6 https://t.co/x1I4kc68F2'",10/29/2019 22:31,0.0,0.133,0.867,-0.3818
147,1,RT @nowthisnews: The Getty Fire is forcing thousands of Californians to evacuate \xe2\x80\x94 the state has seen a fivefold increase in burned areas s\xe2\x80\xa6',10/29/2019 22:31,0.089,0.093,0.817,-0.0258
148,1,"RT @mpondfield: #CaliforniaFires live updates: ""unprecedented extreme #RedFlagWarning issued for #LosAngeles area"" https://t.co/vEz3DqIPFM\xe2\x80\xa6'",10/29/2019 22:31,0.0,0.0,1.0,0.0
149,1,"RT @KFIAM640: As of 2 p.m., the #GettyFire was officially listed at 656 acres, with containment at 15%\n\nhttps://t.co/rxSA48GPNy'",10/29/2019 22:31,0.0,0.0,1.0,0.0
150,1,"RT @latimes: Housekeepers and babysitters went to work this morning in fire zones, not knowing about the evacuations. Their employers hadn'\xe2\x80\xa6""",10/29/2019 22:31,0.0,0.107,0.893,-0.34
151,1,"RT @KNX1070: It's Taco Tuesday for #GettyFires First Responders Thanks to @Lakers star @KingJames #TacoTuesday https://t.co/D3oWRMEP4l http\xe2\x80\xa6""",10/29/2019 22:30,0.153,0.0,0.847,0.4404
152,1,1/ ICYMI because of the Getty Fire: Something happened that could radically change criminal justice in LA County. F\xe2\x80\xa6 https://t.co/pdB87cJqjS',10/29/2019 22:30,0.13,0.221,0.649,-0.34
153,1,"Drew Lorenz marked himself Unsafe during The Getty Fire. He &amp; his most prized belongings are ashes, let him know yo\xe2\x80\xa6 https://t.co/12VWsHDSlB'",10/29/2019 22:30,0.142,0.092,0.766,0.3167
154,1,RT @jfkeeler: California fires: unprecedented extreme red flag warning issued for Los Angeles area \xe2\x80\x93 live https://t.co/wwH3uMXrpt',10/29/2019 22:30,0.0,0.13,0.87,-0.34
155,1,"A major brush fire, dubbed the #gettyfire, broke out in the early morning hours of October 28, learn how the\xe2\x80\xa6 https://t.co/JD1Kp4T27Y'",10/29/2019 22:29,0.0,0.224,0.776,-0.6369
156,1,RT @TheKurtCarr: Pray for my friends in California. These fires are serious! \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd https://t.co/x02usqa9jW #California #Fires #Prayers',10/29/2019 22:29,0.271,0.062,0.667,0.6588
157,1,RT @Edwards_AFB_EM: Los Angeles Fire Department link for information on the #GettyFire:\n\nhttps://t.co/PWYZfqIo5V\n\n#Palmdale #Lancaster #Edw\xe2\x80\xa6',10/29/2019 22:29,0.0,0.156,0.844,-0.34
158,1,"#BREAKING Getty Fire update: 12 homes destroyed, 5 damaged, containment now at 15% as crews prepare for strong Sant\xe2\x80\xa6 https://t.co/cJsPB6y9tW'",10/29/2019 22:29,0.123,0.317,0.56,-0.6369
159,1,"RT @KTLA: #GettyFire update: Twelve homes destroyed in the 656-acre blaze, which is now 15% contained \nhttps://t.co/AxyIlTF0j6'",10/29/2019 22:29,0.0,0.167,0.833,-0.4939
160,1,"RT @radio_exols: Fellow Californians,  I hope you are all safe! The winds are suppose to pick up today, those in the Getty Fire evacuations\xe2\x80\xa6'",10/29/2019 22:28,0.214,0.084,0.702,0.5707
161,1,RT @greggchadwick: Sad News the #ZackHouse an \xe2\x80\x98Essential\xe2\x80\x99 midcentury modern by Craig Ellwood burns in #GettyFire https://t.co/TDjq48CCec vi\xe2\x80\xa6',10/29/2019 22:28,0.0,0.154,0.846,-0.4767
162,1,"RT @NumericalNews: Getty fire, Los Angeles, ritualistic fires October, 28th, 2019 and Billy Eilish good girls warning. #ZacharyKHubbard wit\xe2\x80\xa6'",10/29/2019 22:28,0.122,0.203,0.675,-0.2263
163,1,"@brianmoorre @kbaxter11 @MLS @LAFC @SoundersFC I've lived in LA through many fires. The Getty fire is relatively sm\xe2\x80\xa6 https://t.co/MIq98WnFTE""",10/29/2019 22:28,0.0,0.118,0.882,-0.34
164,1,"RT @mikebonin: This is why the @lafd evacuation order remains in place for parts of Brentwood and Pacific Palisades \xe2\x80\x94 fierce, record wins t\xe2\x80\xa6'",10/29/2019 22:27,0.139,0.0,0.861,0.5719
165,1,So he sends a taco truck &amp; you throw him a parade! He didn\xe2\x80\x99t say shit when Cleveland cops gunned down that kid!!!!!\xe2\x80\xa6 https://t.co/cZ0YPtpMxg',10/29/2019 22:27,0.0,0.185,0.815,-0.6973
166,1,"Help children cope with fires, keeping five main elements in mind: Listen, Protect, Connect, Model, Teach.\n\nhttps://t.co/9FeHTJhiNi'",10/29/2019 22:26,0.275,0.0,0.725,0.6486
167,1,that would be SoCal Edison @RWMann Getty fire inquiry focuses on power lines https://t.co/gNqflEolvw LA Times',10/29/2019 22:26,0.0,0.138,0.862,-0.34
168,1,Sad News the #ZackHouse an \xe2\x80\x98Essential\xe2\x80\x99 midcentury modern by Craig Ellwood burns in #GettyFire https://t.co/TDjq48CCec via @CurbedLA',10/29/2019 22:26,0.0,0.162,0.838,-0.4767
169,1,"Getty fire: 'Extreme' warning issued ahead of hurricane-force Santa Ana winds https://t.co/siKs7k9oe0""",10/29/2019 22:26,0.0,0.324,0.676,-0.5859
170,1,RT @GettyMuseum: The #GettyCenter and #GettyVilla remain safe from the #GettyFire thanks to the tireless work of emergency responders.\n\nBot\xe2\x80\xa6',10/29/2019 22:26,0.238,0.107,0.656,0.4939
171,1,Southern California will get lashed by its worst fire weather yet https://t.co/1mW1xIAOB0 https://t.co/0IvaycnG1I',10/29/2019 22:26,0.0,0.371,0.629,-0.7579
172,1,RT @ABC7: #LIVE: Officials provide update on Getty Fire \n\nFor details: https://t.co/cxnL0lYqYy https://t.co/zPYwj4hIFz',10/29/2019 22:25,0.0,0.167,0.833,-0.34
173,1,"RT @GettyMuseum: Photos of @LAFD fight against the #GettyFire as seen from the Getty Center, which remains safe. \n\n600+ personnel are conti\xe2\x80\xa6'",10/29/2019 22:25,0.114,0.102,0.784,0.0772
174,1,Getty fire: \xe2\x80\x98Extreme\xe2\x80\x99 warning issued ahead of hurricane-force Santa Ana winds\nhttps://t.co/Kszvjg0LNY',10/29/2019 22:25,0.0,0.348,0.652,-0.5859
175,1,"RT @HuffPostGreen: Here's the latest on what's happened and what's to come for California's wildfires. https://t.co/0iMcFMzYzZ""",10/29/2019 22:25,0.0,0.0,1.0,0.0
176,1,RT @ArchaeoAine: Remarkable: https://t.co/NrzojoSPAH #gettyfire #gettymuseum',10/29/2019 22:25,0.419,0.0,0.581,0.5574
177,1,RT @nytimes: The Kincade and Getty fires are part of a vicious wildfire season straining the resources of fire departments across Californi\xe2\x80\xa6',10/29/2019 22:25,0.0,0.286,0.714,-0.7351
178,1,Fighting the Getty Fire; the science of scary; Sneakertopia. https://t.co/vjJozrMNeh',10/29/2019 22:25,0.0,0.536,0.464,-0.7964
179,1,"RT @CaptainGhazi: Getty fire: Punishing Santa Ana winds, the strongest of the season, build as blaze grows https://t.co/mdKbpa3Cax'",10/29/2019 22:24,0.121,0.251,0.628,-0.4767
180,1,"Getty fire: 'Extreme' warning issued ahead of hurricane-force Santa Ana winds https://t.co/3H8ydSLWLh""",10/29/2019 22:24,0.0,0.324,0.676,-0.5859
181,1,"#GettyFire Is Burning 656 Acres, \xe2\x80\x98Significant\xe2\x80\x99 Winds on Tuesday Night Pose Threat for New Fires (Video)\xe2\x80\xa6 https://t.co/Lg1kq8l1XN'",10/29/2019 22:24,0.0,0.175,0.825,-0.5267
182,1,"RT @latimeshome: Eames House, L.A. landmark of Midcentury design, closes in the Getty fire evacuation  #gettyfire https://t.co/mg7e61Diky'",10/29/2019 22:24,0.07,0.128,0.802,-0.2732
183,1,"RT @terrieJ123: \xf0\x9f\x98\xb3Getty fire: 'Extreme' warning issued ahead of strong Santa Ana winds - Los Angeles Times #CaliforniaFires #GettyFires #LAf\xe2\x80\xa6""",10/29/2019 22:24,0.137,0.199,0.664,-0.128
184,1,Updated Getty fire map! Stay safe UCLA (source: google fire maps) https://t.co/mVue4byTYX',10/29/2019 22:23,0.171,0.3,0.53,-0.2942
185,1,RT @k8hutton: Had a few spare minutes to capture day one of the Getty Fire at the EOC. \n\nFirst time really exploring the @DJIGlobal Mobile\xe2\x80\xa6',10/29/2019 22:23,0.0,0.094,0.906,-0.34
186,1,California fires: unprecedented extreme red flag warning issued for Los Angeles area \xe2\x80\x93 live https://t.co/5wBWfGPFze',10/29/2019 22:23,0.0,0.146,0.854,-0.34
187,1,Not looking good. Stay safe out there! https://t.co/u661K8iROL',10/29/2019 22:23,0.275,0.207,0.517,0.1989
188,1,"Getty fire: 'Extreme' warning issued ahead of strong Santa Ana winds - Los Angeles Times https://t.co/7HcS37fdXB""",10/29/2019 22:23,0.164,0.239,0.597,-0.128
189,0,Thanks to @KingJames I get to have taco Tuesday here fighting the Getty fire \xf0\x9f\x94\xa5',10/29/2019 22:22,0.154,0.261,0.585,-0.25
190,1,RT @mashable: Southern California is about to get lashed by its worst fire weather yet https://t.co/HVkoFyQU4F',10/29/2019 22:22,0.0,0.317,0.683,-0.7579
191,1,RT @EfrenHuerta2929: Windy conditions are not helping the firefighters on the front lines fighting the Getty Fire and the Kincade Fire. Goi\xe2\x80\xa6',10/29/2019 22:22,0.0,0.338,0.662,-0.8013
192,1,\xe2\x80\x98Extreme\xe2\x80\x99 warning issued in Getty fire ahead of hurricane-force Santa Ana winds\nhttps://t.co/RR9sMd8xQP',10/29/2019 22:22,0.0,0.324,0.676,-0.5859
193,1,"Getty fire investigators focusing on utility lines, sources\xc2\xa0say https://t.co/xcOTsteHd7 https://t.co/Fb31JjV0uy'",10/29/2019 22:22,0.0,0.211,0.789,-0.34
194,1,Can California Save Itself From Burning? https://t.co/LkxBssBfBr @NYT @manianca via @circleboom',10/29/2019 22:21,0.242,0.0,0.758,0.4939
195,1,"Fire in California: Latest on Getty, Kincade, Sonoma, Tick fires and evacuations today \xe2\x80\x94 live updates - CBS News https://t.co/rt06fWlagB'",10/29/2019 22:21,0.0,0.118,0.882,-0.34
196,1,RT @RobMarciano: Choppers have been hitting the hills around #Getty Fire hard all day... dozers working on a 4-lane highway width break lin\xe2\x80\xa6',10/29/2019 22:21,0.0,0.16,0.84,-0.4215
197,1,"I actually don't mind the loss of tacky McMansions, but this hurts.\nEssential\xe2\x80\x99 midcentury modern by Craig Ellwood b\xe2\x80\xa6 https://t.co/3067TllJkC""",10/29/2019 22:21,0.08,0.0,0.92,0.1232
198,1,\xe2\x81\xa6@csjcarondelet\xe2\x81\xa9 statement thanking first responders said: \xe2\x80\x9cTheir kindness was exceeded only by their remarkable sk\xe2\x80\xa6 https://t.co/0Q39rJZ7yL',10/29/2019 22:21,0.32,0.0,0.68,0.765
199,1,"Getty fire: 'Extreme' warning issued ahead of hurricane-force Santa Ana winds https://t.co/LfvlLeKKR9""",10/29/2019 22:21,0.0,0.324,0.676,-0.5859
200,1,"This is why the @lafd evacuation order remains in place for parts of Brentwood and Pacific Palisades \xe2\x80\x94 fierce, reco\xe2\x80\xa6 https://t.co/SuQktjF68S'",10/29/2019 22:20,0.0,0.0,1.0,0.0
201,1,"Watch @ABC7's broadcast: Getty Fire press conference https://t.co/ljEscdzbhf""",10/29/2019 22:20,0.0,0.255,0.745,-0.34
202,1,Update: UCLA classes resumed Tuesday and the 405 Freeway has reopened. Campus air quality remains moderate as the\xe2\x80\xa6 https://t.co/ivHuHoO1Lt',10/29/2019 22:20,0.062,0.0,0.938,0.0516
203,1,Los Angeles Fire Department link for information on the #GettyFire:\n\nhttps://t.co/PWYZfqIo5V\n\n#Palmdale #Lancaster\xe2\x80\xa6 https://t.co/xHOIvnCe1m',10/29/2019 22:20,0.0,0.179,0.821,-0.34
204,1,Windy conditions are not helping the firefighters on the front lines fighting the Getty Fire and the Kincade Fire.\xe2\x80\xa6 https://t.co/OMhqiDmfH3',10/29/2019 22:19,0.0,0.285,0.715,-0.6992
205,1,"Here's the latest on what's happened and what's to come for California's wildfires. https://t.co/IVb8PZkAnq via @HuffPostGreen""",10/29/2019 22:19,0.0,0.0,1.0,0.0
206,1,"As of 2 p.m., the #GettyFire was officially listed at 656 acres, with containment at 15%\n\nhttps://t.co/rxSA48GPNy'",10/29/2019 22:19,0.0,0.0,1.0,0.0
207,1,RT @chesleydohl: Headline: Brutal 80 Mile p/hr Santa Ana Winds put California at Punishing Risk Through Thursday. Most Vulnerable Area: LA\xe2\x80\xa6',10/29/2019 22:19,0.0,0.414,0.586,-0.8999
208,1,"Getty fire investigators focusing on utility lines, sources say - Los Angeles Times https://t.co/Q2uo3kUK0c'",10/29/2019 22:19,0.0,0.167,0.833,-0.34
209,1,"RT @realjohnbacon: Those aren't Halloween masks some Californians are wearing this week. https://t.co/23KO3ADKlK""",10/29/2019 22:18,0.0,0.0,1.0,0.0
210,1,"NEWSOM THANKS FIREFIGHTERS- VO/SOT TUE0320- In a news briefing on the Getty Fire in L.A., Gov Gavin Newsom thanked\xe2\x80\xa6 https://t.co/SKnHL1C1WT'",10/29/2019 22:18,0.158,0.104,0.738,0.3034
211,1,RT @abc7carlos: People evacuated from the Getty Fire are staying at the Westwood recreation center for one more night.  More windy weather\xe2\x80\xa6',10/29/2019 22:18,0.0,0.103,0.897,-0.34
212,0,RT @madison_sierra2: Lebron James sent Taco Tuesday to the first responders fighting the Getty Fire today at their base camp. \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbc',10/29/2019 22:18,0.0,0.205,0.795,-0.5994
213,1,@ScottFordTVGuy Many are set by homeless people. Our illustrious mayor has given them propane tanks for cooking and\xe2\x80\xa6 https://t.co/f037IgJtAa',10/29/2019 22:17,0.0,0.0,1.0,0.0
214,1,"RT @MayaMonkeyface: me: ""damn there\'s another fire near the Getty again""\nmy mom: "".....yeah the only reason you know about it is cause it\'s\xe2\x80\xa6'",10/29/2019 22:17,0.0,0.195,0.805,-0.6249
215,1,"Getty fire: 'Extreme' warning issued ahead of hurricane-force Santa Ana winds https://t.co/B5Vg9wjMtM""",10/29/2019 22:17,0.0,0.324,0.676,-0.5859
216,1,"TheWrap News: Getty Fire Is Burning 656 Acres, \xe2\x80\x98Significant\xe2\x80\x99 Winds on Tuesday Night Pose Threat for New Fires (Vide\xe2\x80\xa6 https://t.co/oMwuWOofcR'",10/29/2019 22:17,0.0,0.244,0.756,-0.7003
217,1,\xe2\x80\x98Essential\xe2\x80\x99 midcentury modern by Craig Ellwood burns in Getty Fire https://t.co/e1n7mFBZyx via @CurbedLA',10/29/2019 22:17,0.0,0.167,0.833,-0.34
218,1,"Seeing FB friends mark themselves safe from the Getty fire was puzzling, b/c they don't live anywhere near Brentwoo\xe2\x80\xa6 https://t.co/OLLfQDKDwK""",10/29/2019 22:17,0.236,0.094,0.669,0.5574
219,1,RT @demi_theoharis: @ord3001 @rhondamint @GavinNewsom I heard were gonna have 70 mile per hour winds here tonight and the Getty fire is sti\xe2\x80\xa6',10/29/2019 22:17,0.0,0.103,0.897,-0.34
220,1,#California #GettyFire #SantaAnaWinds #SantaAna #CaliforniaFires #CaliforniaBurning #californiawildfires \nGetty fir\xe2\x80\xa6 https://t.co/csuCA8Fv05',10/29/2019 22:16,0.0,0.0,1.0,0.0
221,1,Getty Fire: 656 Acres Burned As Firefighters Brace For Extreme Winds Tonight - LAist https://t.co/R89DI4Lv8d https://t.co/MINKmgQSEZ',10/29/2019 22:16,0.0,0.146,0.854,-0.34
222,1,"\xf0\x9f\x98\xb3Getty fire: 'Extreme' warning issued ahead of strong Santa Ana winds - Los Angeles Times #CaliforniaFires\xe2\x80\xa6 https://t.co/EIXLQsG7I6""",10/29/2019 22:16,0.156,0.227,0.616,-0.128
223,1,followme - Getty Fire: 656 Acres Burned As Firefighters Brace For Extreme Winds Tonight - LAist: * Getty Fire: 656\xe2\x80\xa6 https://t.co/O6B3EoVHAP',10/29/2019 22:16,0.0,0.231,0.769,-0.5859
224,1,RT @ChloeSalsameda: #NEW: The Getty Fire burns dangerously close to the 405 freeway in Los Angeles.\n\n-5% contained \n-8 structures destroyed\xe2\x80\xa6',10/29/2019 22:16,0.051,0.229,0.72,-0.6369
225,0,Just trust me. https://t.co/9v0jt5xqLy',10/29/2019 22:16,0.524,0.0,0.476,0.5106
226,1,Me talking to Getty fire in Cali: leave California alone!!!!! https://t.co/EpB17UdYlF',10/29/2019 22:16,0.0,0.346,0.654,-0.5815
227,1,"RT @SmartGov_Spend: Getty fire: 'Extreme' warning issued ahead of hurricane-force Santa Ana winds https://t.co/wn7HXLN9B6""",10/29/2019 22:16,0.0,0.286,0.714,-0.5859
228,1,Crews are working to get a handle on the #GettyFire before the Santa Ana winds pick up again https://t.co/U2Ox5vTlD2',10/29/2019 22:16,0.0,0.0,1.0,0.0
229,1,RT @telesurenglish: Fast-moving flames forced thousands of Los Angeles residents to flee their homes and threatened the city\xe2\x80\x99s renown Getty\xe2\x80\xa6',10/29/2019 22:15,0.0,0.25,0.75,-0.7184
230,0,Lebron James sent Taco Tuesday to the first responders fighting the Getty Fire today at their base camp. \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbc',10/29/2019 22:14,0.0,0.224,0.776,-0.5994
231,1,@audreycoopersf On the video it says San Francisco firefighters so I\xe2\x80\x99ll guess they\xe2\x80\x99re in Sonoma County or possibly\xe2\x80\xa6 https://t.co/xPyRd4SO3Z',10/29/2019 22:14,0.0,0.0,1.0,0.0
232,1,omw to class this morning by the getty a helicopter tried putting out a fire with water and 5 seconds later.... i h\xe2\x80\xa6 https://t.co/mPYRRs3QEi',10/29/2019 22:14,0.0,0.112,0.888,-0.34
233,1,"Getty fire investigation focuses on power lines near where destructive blaze began, sources say https://t.co/f6FnRQAAox'",10/29/2019 22:14,0.0,0.33,0.67,-0.7506
234,1,"RT @johnlundin: Getty fire: Punishing Santa Ana winds, the strongest of the season, build as blaze grows https://t.co/BKH9TrtITF'",10/29/2019 22:14,0.121,0.251,0.628,-0.4767
235,1,California fires: unprecedented extreme red flag warning issued for Los Angeles area \xe2\x80\x93 live\n\nhttps://t.co/99IkYrhWOE',10/29/2019 22:14,0.0,0.156,0.844,-0.34
236,1,"#CaliforniaFires live updates: ""unprecedented extreme #RedFlagWarning issued for #LosAngeles area""\xe2\x80\xa6 https://t.co/cxYJKjdfdd'",10/29/2019 22:14,0.0,0.0,1.0,0.0
237,1,Edify TV: Animals Evacuated From Getty Fire https://t.co/3We71ezM0A #pets #animals',10/29/2019 22:14,0.0,0.211,0.789,-0.34
238,1,"The streets were mostly empty throughout the neighborhood \xe2\x80\x94 except for the workers who tend the gardens, clean the\xe2\x80\xa6 https://t.co/Rg6XKylmzI'",10/29/2019 22:13,0.12,0.08,0.8,0.2263
239,1,RT @latimes: The same areas of California keep catching on fire. What about limits on home building? https://t.co/qyeA7pSE6U',10/29/2019 22:13,0.0,0.124,0.876,-0.34
240,1,"RT @KevinFroleiks: A bunch of my friends have marked themselves safe during the Getty fire and it's like ugh we get it you moved to LA \xf0\x9f\x99\x84""",10/29/2019 22:13,0.245,0.15,0.605,0.5106
241,1,Getty Fire ravages Los Angeles area -  https://t.co/Vf2FsCSnu1 https://t.co/4CiTL2Qskz',10/29/2019 22:13,0.0,0.255,0.745,-0.34
242,1,Update on the Getty Fire from Hoffman Brown https://t.co/gUQ7YIrAr4',10/29/2019 22:12,0.0,0.231,0.769,-0.34
243,1,"@sam_squez Hi there. I'm with @ABCNewsLive. We are interested in interviewing people who have been evacuated becaus\xe2\x80\xa6 https://t.co/ORigjXgmeD""",10/29/2019 22:12,0.137,0.0,0.863,0.4019
244,1,"RT @margotroosevelt: LA Getty fire:  Southern California winds could top 80 mph, strongest in more than a decade, through Thursday evening\xe2\x80\xa6'",10/29/2019 22:12,0.195,0.1,0.705,0.3182
245,1,RT @rogueclassicist: Why the Getty Center Is the Safest Place for Art During a Fire | The Getty Iris - https://t.co/FRa3sSY8p8',10/29/2019 22:12,0.128,0.114,0.758,0.0772
